"numero_dpe","date_derniere_modification_dpe","date_visite_diagnostiqueur","date_etablissement_dpe","date_reception_dpe","date_fin_validite_dpe","numero_dpe_remplace","numero_dpe_immeuble_associe","id_rnb","provenance_id_rnb","numero_immatriculation_copropriete","modele_dpe","version_dpe","methode_dpe","categorie_erp","secteur_activite","etiquette_dpe","etiquette_ges","annee_construction","periode_construction","surface_shon","surface_utile","nombre_occupant","adresse_ban","numero_voie_ban","nom_rue_ban","nom_commune_ban","code_postal_ban","code_insee_ban","code_departement_ban","code_region_ban","identifiant_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","score_ban","statut_geocodage","adresse_brut","nom_commune_brut","code_postal_brut","numero_etage_appartement","nom_residence","complement_adresse_batiment","complement_adresse_logement","conso_kwhep_m2_an","emission_ges_kg_co2_m2_an","type_energie_principale_chauffage","type_energie_n1","type_usage_energie_n1","conso_ep_energie_n1","conso_ef_energie_n1","frais_annuel_energie_n1","annee_releve_conso_energie_n1","type_energie_n2","type_usage_energie_n2","conso_ep_energie_n2","conso_ef_energie_n2","frais_annuel_energie_n2","annee_releve_conso_energie_n2","type_energie_n3","type_usage_energie_n3","conso_ep_energie_n3","conso_ef_energie_n3","frais_annuel_energie_n3","annee_releve_conso_energie_n3"
"2420T3162784A","2025-04-29","2024-09-10","2024-09-10","2024-09-11","2034-09-09",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire vierge","5ème Catégorie","W : Administrations, banques, bureaux",,,1972,"1948-1974",20,100,0,"Route des Sanguinaires 20000 Ajaccio",,"Route des Sanguinaires","Ajaccio","20000","2A004","2A","94","2A004_1300",1170269.45,6106537.36,0.76,"adresse géocodée ban à l'adresse","Route du Vittulo","AJACCIO","20000",0,,"MA2407135266 BAT 7 ABRI","BAT 7 ABRI",,,,,,,,,,,,,,,,,,,,,
"2420T3306411D","2025-04-29","2024-09-22","2024-09-22","2024-09-23","2034-09-21",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire vierge",,"autres tertiaires non ERP",,,1900,"avant 1948",,101.7,500,"Rue des Cactus 20000 Ajaccio",,"Rue des Cactus","Ajaccio","20000","2A004","2A","94","2A004_0186",1175190.42,6107380.86,0.43,"adresse non géocodée ban car aucune correspondance trouvée","8 Rue Cardinal FESCH","AJACCIO","20000",-1,,,,,,,,,,,,,,,,,,,,,,,,
"2420T4074172K","2025-04-29","2024-11-11","2024-11-18","2024-11-19","2034-11-17",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire facture dans un bâtiment de logement","5ème Catégorie","W : Administrations, banques, bureaux","D","B",,"2006-2012",120.9,100,5,"Quartier des 4 Fontaines 20250 Corte",,"Quartier des 4 Fontaines","Corte","20250","2B096","2B","94","2b096_xl5whg",1207436.31,6153771.45,0.52,"adresse géocodée ban à l'adresse","Rond point d'Ajaccio - Quartier de la Gare","CORTE","20250",0,,"2024-02-61","Etage RDC",349.2,9.7,,"Électricité","périmètre de l'usage inconnu",46443.3,20192.8,3866.9,2023,,,,,,,,,,,,
"2420T2968832I","2025-04-29","2024-08-08","2024-08-26","2024-08-27","2034-08-25",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire facture","5ème Catégorie","W : Administrations, banques, bureaux","B","A",,"2013-2021",58,100,0,"Residence Lucie 20137 Porto-Vecchio",,"Residence Lucie","Porto-Vecchio","20137","2A247","2A","94","2a247_8gh01d",1224281.16,6071898.02,0.5,"adresse géocodée ban à l'adresse","LIEUDIT POGGIARELLI
COMMUNE DE ZONZA","STE LUCIE DE PORTO VECCHIO","20144",0,,"2024-08-029","Etage : 1er Etage",61.3,1.7,,"Électricité","périmètre de l'usage inconnu",3914.6,1702,566.4,2024,,,,,,,,,,,,
"2420T3606176O","2025-04-29","2024-10-09","2024-10-13","2024-10-14","2034-10-12",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire facture dans un bâtiment de logement","5ème Catégorie","M : Magasins de vente, centres commerciaux","F","C",,"avant 1948",28.2,100,0,"25 Rue César Campinchi 20200 Bastia","25","Rue César Campinchi","Bastia","20200","2B033","2B","94","2b033_0400_00025",1228482.54,6199494.57,0.68,"adresse géocodée ban à l'adresse","25 Rue César Campinchi","BASTIA","20200",0,,"DIA-PNA03-2410-021","Etage : RDC",467.6,13,,"Électricité","périmètre de l'usage inconnu",14485.4,6298,1540,2024,,,,,,,,,,,,
"2420T4601822Q","2025-04-29","2024-12-30","2024-12-30","2024-12-31","2034-12-29",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire vierge dans un bâtiment de logement","5ème Catégorie","M : Magasins de vente, centres commerciaux",,,1962,"1948-1974",,40.9,500,"Route du Cap Corse - RD80A 20200 Ville-di-Pietrabugno",,"Route du Cap Corse - RD80A","Ville-di-Pietrabugno","20200","2B353","2B","94","2b353_4hvh7h",1228757,6201018.31,0.53,"adresse non géocodée ban car aucune correspondance trouvée","Résidence du Cap","VILLE-DI-PIETRABUGNO","20200",0,"Bâtiment",,,,,,,,,,,,,,,,,,,,,,,
"2420T3459083D","2025-04-29","2024-10-02","2024-10-02","2024-10-03","2034-10-01",,"2420T3459078Y",,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire bâtiment neuf","1ère Catégorie","autres tertiaires non ERP","C","A",2024,"après 2021",592.4,592.4,1,"Lotissement Les Jardins de Porticcio 20166 Grosseto-Prugna",,"Lotissement Les Jardins de Porticcio","Grosseto-Prugna","20166","2A130","2A","94","2A130_A068",1183019.76,6106115.59,0.35,"adresse non géocodée ban car aucune correspondance trouvée","Centre commercial les Marines","PORTICCIO","20166",,,,"1-BUREAUX/CO-4-Plateau 2.3.B (18 partiel EDD)",124,3,"Électricité","Électricité","Eau Chaude sanitaire",634.8,9660.2,1963,,"Électricité","Refroidissement",530.4,8070.8,1640,,"Électricité","Chauffage",430.8,6556,1332,
"2420T2773823Z","2025-04-29","2024-07-30","2024-07-31","2024-08-01","2034-07-30",,,"CEY3N9F929NJ","Reprise RNB",,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire vierge dans un bâtiment de logement",,"autres tertiaires non ERP",,,1750,"avant 1948",,18.8,500,"21 Impasse des Terrasses 20200 Bastia","21","Impasse des Terrasses","Bastia","20200","2B033","2B","94","2b033_1865_00021",1228556.52,6199065.4,0.87,"adresse géocodée ban à l'adresse","21 Impasse des Terrasses","BASTIA","20200",0,"Local commercial",,,,,,,,,,,,,,,,,,,,,,,
"2520T0688422H","2025-04-29","2025-02-27","2025-02-27","2025-02-28","2035-02-26",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire vierge dans un bâtiment de logement",,"M : Magasins de vente, centres commerciaux",,,1976,"1975-1977",52,55.2,1,"Boulevard Fred Scamaroni 20220 L'Île-Rousse",,"Boulevard Fred Scamaroni","L'Île-Rousse","20220","2B134","2B","94","2B134_0056",1187250.76,6188674.12,0.45,"adresse non géocodée ban car aucune correspondance trouvée","TABAC LE SAN ANGELO, AVENUE FRED SCAMARONI","L'ILE ROUSSE","20220",,,,,,,,,,,,,,,,,,,,,,,,,
"2520T0859316D","2025-04-29","2025-03-12","2025-03-12","2025-03-13","2035-03-11",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire facture dans un bâtiment de logement",,"locaux d'entreprise (bureaux)","E","B",1980,"après 2021",222.3,244.6,1,"Algajola",,,"Algajola","20220","2B010","2B","94","2B010",1180986.35,6185434.14,0.53,"adresse non géocodée ban car aucune correspondance trouvée","Village","ALGAJOLA","20220",,,,,250,7,,"Électricité","Eau Chaude sanitaire",61088,26560,3825,2023,"Électricité","Eau Chaude sanitaire",61088,26560,3825,2025,"Électricité","Eau Chaude sanitaire",61088,26560,3825,2024
"2520T0356606D","2025-04-29","2025-01-02","2025-02-01","2025-02-02","2035-01-31",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire facture","3ème Catégorie","O : Hôtels et pensions de famille","A","A",,"avant 1948",5000,100,13120,"16 Chemin des Plages 20110 Propriano","16","Chemin des Plages","Propriano","20110","2A249","2A","94","2a249_0230_00016",1191397.62,6081784.98,0.51,"adresse géocodée ban à l'adresse","Club Belambra ""Arena Bianca"" Propriano
16 Chemin des Plages","PROPRIANO","20110",0,,"25/IMO/0476",,90.8,8.2,,"Électricité","périmètre de l'usage inconnu",371768.9,161638.7,40237,2022,"Propane","périmètre de l'usage inconnu",127723.6,127723.6,18510.7,2022,,,,,,
"2420T2813966Y","2025-04-29","2024-08-04","2024-08-04","2024-08-05","2034-08-03",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire facture","5ème Catégorie","M : Magasins de vente, centres commerciaux","B","A",2018,"2013-2021",,99.8,500,"Avenue de Borgo 20290 Borgo",,"Avenue de Borgo","Borgo","20290","2B042","2B","94","2B042_0040",1229122.23,6183798.63,0.97,"adresse non géocodée ban car aucune correspondance trouvée","Avenue de Borgo","BORGO","20290",0,"Domaine du Levant III Local commercial",,,54.1,1.5,,"Électricité","périmètre de l'usage inconnu",5706.3,2481,531.3,2022,"Électricité","périmètre de l'usage inconnu",5533.8,2406,515.3,2024,"Électricité","périmètre de l'usage inconnu",4958.8,2156,461.7,2023
"2520T1444956T","2025-04-29","2025-04-16","2025-04-28","2025-04-29","2035-04-27",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire facture","5ème Catégorie","M : Magasins de vente, centres commerciaux","E","B",,"1948-1974",82.2,100,0,"1 Rue Pasteur 20137 Porto-Vecchio","1","Rue Pasteur","Porto-Vecchio","20137","2A247","2A","94","2a247_0285_00001",1224512.2,6075411.16,0.57,"adresse géocodée ban à l'adresse","1 Rue Pasteur","PORTO VECCHIO","20137",0,,"20137-SCI CELIA-080425","rdc",298,8.3,,"Électricité","périmètre de l'usage inconnu",26957.5,11720.7,2322.2,2024,,,,,,,,,,,,
"2420T3894675R","2025-04-29","2024-11-03","2024-11-04","2024-11-05","2034-11-03",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire facture","5ème Catégorie","N : Restaurants et débits de boisson","G","D",,"1989-2000",278,100,0,"48 Avenue du Docteur Noel Franchini 20090 Ajaccio","48","Avenue du Docteur Noel Franchini","Ajaccio","20090","2A004","2A","94","2a004_0442_00048",1178095.5,6111149.66,0.7,"adresse géocodée ban à l'adresse","48 AVENUE NOEL FRANCHINI","AJACCIO","20090",0,,"24-11-SARL-1880",,1216.6,33.9,"Électricité","Électricité","Chauffage",372036.5,161755,32244,2023,,,,,,,,,,,,
"2520T0207872P","2025-04-29","2025-01-20","2025-01-20","2025-01-21","2035-01-19",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire facture dans un bâtiment de logement","5ème Catégorie","M : Magasins de vente, centres commerciaux","C","A",1735,"avant 1948",36.1,100,0,"29 Rue du Cardinal Fesch 20000 Ajaccio","29","Rue du Cardinal Fesch","Ajaccio","20000","2A004","2A","94","2a004_0225_00029",1176597.59,6108530.25,0.73,"adresse géocodée ban à l'adresse","29 Rue du Cardinal Fesch","AJACCIO","20000",0,,"25/PANTALACCI/0748","RDC",135.6,3.8,,"Électricité","périmètre de l'usage inconnu",5388.1,2342.7,863.7,2023,,,,,,,,,,,,
"2520T0741784R","2025-04-29","2025-02-23","2025-03-04","2025-03-05","2035-03-03",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire vierge","5ème Catégorie","M : Magasins de vente, centres commerciaux",,,,"1948-1974",47.1,100,0,"10 Faubourg Saint Antoine 20250 Corte","10","Faubourg Saint Antoine","Corte","20250","2B096","2B","94","2b096_0421_00010",1207682.93,6153242.05,0.52,"adresse géocodée ban à l'adresse","10 Faubourg Saint Antoine","CORTE","20250",0,,"25/IMO/8042/ABM",,,,,,,,,,,,,,,,,,,,,,
"2520T0880515M","2025-04-29","2025-03-13","2025-03-14","2025-03-15","2035-03-13",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire vierge dans un bâtiment de logement","5ème Catégorie","M : Magasins de vente, centres commerciaux",,,,"avant 1948",51.3,100,0,"22 Cours Napoléon 20000 Ajaccio","22","Cours Napoléon","Ajaccio","20000","2A004","2A","94","2a004_0970_00022",1176554.39,6108424.09,0.74,"adresse géocodée ban à l'adresse","22 Cours Napoléon","AJACCIO","20000",0,,"DIA-PNA01-2503-037","Etage : RDC/SS",,,,,,,,,,,,,,,,,,,,,
"2520T0719574L","2025-04-29","2025-03-02","2025-03-02","2025-03-03","2035-03-01",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire vierge","5ème Catégorie","N : Restaurants et débits de boisson",,,2011,"2006-2012",31.1,100,0,"Quartieru di u Mucale 20239 Murato",,"Quartieru di u Mucale","Murato","20239","2B172","2B","94","2B172_A004",1219530.48,6184780.42,0.37,"adresse géocodée ban à l'adresse","Lieu dit U Mucale","MURATO","20239",0,,"20239-SCI FRANCESCA-240225",,,,,,,,,,,,,,,,,,,,,,
"2420T4499846M","2025-04-29","2024-12-16","2024-12-18","2024-12-19","2034-12-17",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire facture",,"locaux d'entreprise (bureaux)","D","B",1997,"1989-2000",,90,500,"Moriani Plage 20230 San-Nicolao",,"Moriani Plage","San-Nicolao","20230","2B313","2B","94","2B313_B109",1237837.77,6163319.08,0.67,"adresse non géocodée ban car aucune correspondance trouvée","lieu dit MORIANI PLAGE","SAN-NICOLAO","20230",0,,,,242.5,6.7,"Électricité","Électricité","Chauffage",5699.4,2478,593.9,2024,"Électricité","Chauffage",4680.5,2035,494.2,2024,"Électricité","Chauffage",3256.8,1416,355.1,2024
"2520T0900268F","2025-04-29","2025-03-09","2025-03-16","2025-03-17","2035-03-15",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire vierge",,"locaux d'entreprise (bureaux)",,,2015,"2013-2021",,417.1,500,"Résidence de Baleone 20167 Sarrola-Carcopino",,"Résidence de Baleone","Sarrola-Carcopino","20167","2A271","2A","94","2a271_a8iv5h",1182339.53,6113839.19,0.37,"adresse non géocodée ban car aucune correspondance trouvée","RN 194 - ZA Baléone Centre","AFA","20167",,,,,,,,,,,,,,,,,,,,,,,,,
"2420T3325572C","2025-04-29","2024-09-23","2024-09-23","2024-09-24","2034-09-22",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire vierge","5ème Catégorie","W : Administrations, banques, bureaux",,,,"2013-2021",116.8,100,0,"Avenue de Valrose 20290 Borgo",,"Avenue de Valrose","Borgo","20290","2B042","2B","94","2B042_0673",1228673.23,6186999.86,0.6,"adresse géocodée ban à l'adresse","VALROSE","BORGO","20290",0,,"24092401","Bat. 26",,,,,,,,,,,,,,,,,,,,,
"2420T3551651L","2025-04-29","2024-10-06","2024-10-09","2024-10-10","2034-10-08",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire vierge","5ème Catégorie","M : Magasins de vente, centres commerciaux",,,2018,"2013-2021",197.5,100,0,"428 San Lorenzo 20620 Biguglia","428","San Lorenzo","Biguglia","20620","2B037","2B","94","2b037_b119_00428",1228028.42,6191928.1,0.43,"adresse géocodée ban à l'adresse","428 San Lorenzo","BIGUGLIA","20620",0,,"20620-ESPACE-PISCINES-300824 lot 2",,,,,,,,,,,,,,,,,,,,,,
"2520T0809513Q","2025-04-29","2025-03-09","2025-03-09","2025-03-10","2035-03-08","2420T1199553D",,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire facture dans un bâtiment de logement","5ème Catégorie","M : Magasins de vente, centres commerciaux","C","A",,"2013-2021",92,100,0,"U Middaru 20124 Zonza",,"U Middaru","Zonza","20124","2A362","2A","94","2a362_rf7m2e",1214031.35,6092310.59,0.48,"adresse géocodée ban à l'adresse","résidence U CENTRU","ZONZA","20144",0,,"25/IMO/8056/ABM",,121.1,3.4,,"Électricité","périmètre de l'usage inconnu",12259.8,5330.3,1546,2023,,,,,,,,,,,,
"2520T0186461C","2025-04-29","2025-01-13","2025-01-19","2025-01-20","2035-01-18",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire facture","5ème Catégorie","U : Établissements de soins","B","A",1970,"1948-1974",70.2,100,0,"Rue de la Poste 20240 Ghisonaccia",,"Rue de la Poste","Ghisonaccia","20240","2B123","2B","94","2B123_0185",1231180.82,6123343.4,0.73,"adresse non géocodée ban car aucune correspondance trouvée","Route de la Poste","GHISONACCIA","20240",0,,"2025-01-014 M et Mme SANTONI Jean-Pierre",,67.8,1.9,,"Électricité","périmètre de l'usage inconnu",5234.8,2276,556,2024,,,,,,,,,,,,
"2420T4516489P","2025-04-29","2024-11-11","2024-12-19","2024-12-20","2034-12-18",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire facture dans un bâtiment de logement","5ème Catégorie","M : Magasins de vente, centres commerciaux","F","B",,"avant 1948",977,664,40,"2 Rue des Jardins 20200 Bastia","2","Rue des Jardins","Bastia","20200","2B033","2B","94","2b033_0930_00002",1228462.19,6199050.32,0.58,"adresse géocodée ban à l'adresse","2 rue des Jardins - Boulevard PAOLI","BASTIA","20200",0,,"241001 ORENGA","Etage RDC sur sous-sol",445.8,12.4,,"Électricité","périmètre de l'usage inconnu",775097.3,336998.8,49127.3,2023,,,,,,,,,,,,
"2420T3459080A","2025-04-29","2024-10-02","2024-10-02","2024-10-03","2034-10-01",,"2420T3459078Y",,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire bâtiment neuf","1ère Catégorie","autres tertiaires non ERP","C","A",2024,"après 2021",592.4,592.4,1,"Lotissement Les Jardins de Porticcio 20166 Grosseto-Prugna",,"Lotissement Les Jardins de Porticcio","Grosseto-Prugna","20166","2A130","2A","94","2A130_A068",1183019.76,6106115.59,0.35,"adresse non géocodée ban car aucune correspondance trouvée","Centre commercial les Marines","PORTICCIO","20166",,,,"1-BUREAUX/CO-2-Plateau 2.2  (17 EDD)",124,3,"Électricité","Électricité","Eau Chaude sanitaire",326.7,9660.2,1963,,"Électricité","Refroidissement",273,8070.8,1640,,"Électricité","Chauffage",221.8,6556,1332,
"2520T0858812T","2025-04-29","2025-03-11","2025-03-12","2025-03-13","2035-03-11",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire facture","5ème Catégorie","locaux d'entreprise (bureaux)","B","A",,"1948-1974",83.9,100,0,"Résidence Erbajolo 20600 Bastia",,"Résidence Erbajolo","Bastia","20600","2B033","2B","94","2B033_A037",1228302.34,6195268.53,0.55,"adresse géocodée ban à l'adresse","Lieu-dit Erbajolo","BASTIA","20600",0,,"25031201",,65.8,1.8,,"Électricité","périmètre de l'usage inconnu",6072.8,2640.3,448.7,2024,,,,,,,,,,,,
"2420T3176120Y","2025-04-29","2024-09-10","2024-09-10","2024-09-12","2034-09-09",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire facture dans un bâtiment de logement",,"autres tertiaires non ERP","G","C",2005,"après 2021",45.2,49.7,1,"le Champeau 20260 Calvi",,"le Champeau","Calvi","20260","2B050","2B","94","2b050_e9h82k",1173685.11,6178509.39,0.42,"adresse non géocodée ban car aucune correspondance trouvée","PORTEUSE D'EAU","CALVI","20260",,,,"N°Lot : 3",323,9,,"Électricité","Eau Chaude sanitaire",16023,6967,1003,2024,"Électricité","Eau Chaude sanitaire",16023,6967,1003,2023,"Électricité","Eau Chaude sanitaire",16023,6967,1003,2022
"2520T0762677G","2025-04-29","2025-03-04","2025-03-05","2025-03-06","2035-03-04",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire vierge","5ème Catégorie","W : Administrations, banques, bureaux",,,,"2006-2012",136.7,100,0,"67 Strada Vecchia 20290 Borgo","67","Strada Vecchia","Borgo","20290","2B042","2B","94","2b042_b232_00067",1228580.33,6187104.32,0.57,"adresse géocodée ban à l'adresse","67 Strada Vecchia","BORGO","20290",0,,"DIA-PNA03-2503-007","Etage : RDC/R+1",,,,,,,,,,,,,,,,,,,,,
"2420T3459088I","2025-04-29","2024-10-02","2024-10-02","2024-10-03","2034-10-01",,"2420T3459078Y",,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire bâtiment neuf","1ère Catégorie","autres tertiaires non ERP","C","A",2024,"après 2021",592.4,592.4,1,"Lotissement Les Jardins de Porticcio 20166 Grosseto-Prugna",,"Lotissement Les Jardins de Porticcio","Grosseto-Prugna","20166","2A130","2A","94","2A130_A068",1183019.76,6106115.59,0.35,"adresse non géocodée ban car aucune correspondance trouvée","Centre commercial les Marines","PORTICCIO","20166",,,,"1-BUREAUX/CO-8-Plateau 2.7  (22 EDD)",124,3,"Électricité","Électricité","Eau Chaude sanitaire",925.8,9660.2,1963,,"Électricité","Refroidissement",773.5,8070.8,1640,,"Électricité","Chauffage",628.3,6556,1332,
"2420T2439017V","2025-04-29","2024-07-04","2024-07-04","2024-07-05","2034-07-03",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire facture",,"autres tertiaires non ERP","E","B",1985,"1983-1988",,323.9,500,"Pisciatella 20117 Cauro",,"Pisciatella","Cauro","20117","2A085","2A","94","2a085_e5hul5",1184946.56,6107994.02,0.41,"adresse non géocodée ban car aucune correspondance trouvée","Marine Diffusion, Pont de Pisciatella","CAURO","20117",,,,,377.8,10.5,,"Électricité","périmètre de l'usage inconnu",122343.9,53193,10717.1,2024,,,,,,,,,,,,
"2420T3112714G","2025-04-29","2024-09-05","2024-09-07","2024-09-08","2034-09-06",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire vierge","5ème Catégorie","W : Administrations, banques, bureaux",,,,"1948-1974",38,100,0,"449 Avenue de Borgo 20290 Borgo","449","Avenue de Borgo","Borgo","20290","2B042","2B","94","2b042_0040_00449",1229147.21,6183153,0.62,"adresse géocodée ban à l'adresse","449 Avenue de Borgo","BORGO","20290",0,,"20290-SCI ROSE-060924","RDC",,,,,,,,,,,,,,,,,,,,,
"2420T2511655P","2025-04-29","2024-06-17","2024-07-10","2024-07-11","2034-07-09",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire facture","5ème Catégorie","W : Administrations, banques, bureaux","C","A",2015,"2013-2021",514.3,100,30,"Résidence Montesoro 20600 Bastia",,"Résidence Montesoro","Bastia","20600","2B033","2B","94","2B033_A071",1228097.98,6196472.58,0.63,"adresse géocodée ban à l'adresse","Lotissement Montesoro","BASTIA","20600",0,,"240617 SCI PIERRE LOT 2","Etage RDC+2 sur sous-sol, Bât.B",207.6,5.8,,"Électricité","périmètre de l'usage inconnu",117461,51070,8659,2023,,,,,,,,,,,,
"2520T0295308N","2025-04-29","2025-01-27","2025-01-27","2025-01-28","2035-01-26",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire vierge dans un bâtiment de logement","5ème Catégorie","N : Restaurants et débits de boisson",,,1900,"avant 1948",,36.1,500,"62 Rue du Cardinal Fesch 20000 Ajaccio","62","Rue du Cardinal Fesch","Ajaccio","20000","2A004","2A","94","2a004_0225_00062",1176640.73,6108683.05,0.82,"adresse non géocodée ban car aucune correspondance trouvée","62 rue Cardinal Fesch","AJACCIO","20000",0,,,,,,,,,,,,,,,,,,,,,,,,
"2520T0085324F","2025-04-29","2025-01-08","2025-01-09","2025-01-10","2035-01-08",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire facture",,"autres tertiaires non ERP","C","B",1980,"1978-1982",,745.1,500,"Pernicaggio 20167 Sarrola-Carcopino",,"Pernicaggio","Sarrola-Carcopino","20167","2A271","2A","94","2a271_0tomgp",1181898.55,6112291.02,0.7,"adresse non géocodée ban car aucune correspondance trouvée","Lieudit Pernicaggio","SARROLA-CARCOPINO","20167",,,,,156.4,4.4,,"Électricité","périmètre de l'usage inconnu",116557.1,50677,9601.9,2023,,,,,,,,,,,,
"2520T0719808L","2025-04-29","2025-03-02","2025-03-02","2025-03-03","2035-03-01",,,,,,"DPE 2006 tertiaire et ERP",2.4,"dpe tertiaire vierge","5ème Catégorie","N : Restaurants et débits de boisson",,,2011,"2006-2012",55.6,100,0,"Quartieru di u Mucale 20239 Murato",,"Quartieru di u Mucale","Murato","20239","2B172","2B","94","2B172_A004",1219530.48,6184780.42,0.37,"adresse géocodée ban à l'adresse","Lieu dit U Mucale","MURATO","20239",0,,"20239-BIAGGI-030325",,,,,,,,,,,,,,,,,,,,,,
